epoch,train_loss,val_auc,val_ap,improved,patience_left
1,0.6806991100311279,0.7095910084515769,0.7070735999123885,True,16
2,0.6290481686592102,0.7117100626916214,0.7110769919877389,True,16
3,0.5880465507507324,0.7132236728630816,0.7148066822969076,True,16
4,0.5566371083259583,0.714422240917459,0.7176585806570183,True,16
5,0.5372487902641296,0.7157088095632003,0.7199525153923433,True,16
6,0.5323846340179443,0.7174160210356614,0.7225314876991573,True,16
7,0.537259042263031,0.7195245152047421,0.7260983597009251,True,16
8,0.5402542948722839,0.7222278933714434,0.7300601692787667,True,16
9,0.5365671515464783,0.7248115907338898,0.7328084838303974,True,16
10,0.5291192531585693,0.7278071308639195,0.7361483779246362,True,16
11,0.5249202251434326,0.731457395393697,0.7386312857334091,True,16
12,0.5137548446655273,0.7359489455769144,0.7416435482377127,True,16
13,0.5108259916305542,0.7410459398287155,0.7449988843506699,True,16
14,0.5146712064743042,0.7459070924956617,0.7488785681595742,True,16
15,0.5121505260467529,0.750588723956225,0.7528192142748404,True,16
16,0.5113356113433838,0.7541298677527113,0.756075841572704,True,16
17,0.5044574737548828,0.7567452453280485,0.7599274071620756,True,16
18,0.5004217624664307,0.7582271752866179,0.76224201896818,True,16
19,0.498971164226532,0.7591881417443125,0.7639720921018569,True,16
20,0.4930548071861267,0.7594380634237863,0.7649465266605783,True,16
21,0.489170104265213,0.7599238266881154,0.7658338016711418,True,16
22,0.48836082220077515,0.7610326341393014,0.7673672250666111,True,16
23,0.48218873143196106,0.762912326770836,0.7691284690131279,True,16
24,0.47769224643707275,0.7661085082491754,0.772032860788712,True,16
25,0.4735027253627777,0.7700122144820813,0.7754445932728693,True,16
26,0.4679364264011383,0.774920887468364,0.7792333918091465,True,16
27,0.46128395199775696,0.7803822041684121,0.7839953994522253,True,16
28,0.46288639307022095,0.7863697644048169,0.7890740896802635,True,16
29,0.4616345167160034,0.7917976408801467,0.7936481262688077,True,16
30,0.4529256820678711,0.7961131898806361,0.7981138567759056,True,16
31,0.45154252648353577,0.7983132046647353,0.8012148032035092,True,16
32,0.44781798124313354,0.7994149720686123,0.8038953100301742,True,16
33,0.4377865493297577,0.8000380162554692,0.8052090131399402,True,16
34,0.4400979280471802,0.8016149868527116,0.8074198429119459,True,16
35,0.4347107708454132,0.804110683623794,0.8098748089150174,True,16
36,0.43545645475387573,0.8074652661665886,0.81282799231959,True,16
