edge_type,num_edges,avg_degree,isolated_user_count,fake_fake_edges,fake_real_edges,real_real_edges,fake_fake_ratio,fake_real_ratio,real_real_ratio,same_label_ratio,avg_weight
UPU,98402,14.768422632447846,1,25613,45508,27281,0.2602894250116868,0.4624702749944107,0.27724029999390254,0.5375297250055893,0.04100783169269562
UTU,97698,14.720204911857767,27,30694,47219,19785,0.31417224508178265,0.48331593277242113,0.20251182214579622,0.5166840672275789,0.13190484046936035
USU,99960,15.0,0,36380,39699,23881,0.36394557823129253,0.3971488595438175,0.23890556222488996,0.6028511404561825,0.9957497119903564
LogicAE_CB,134317,20.71195065535852,179,38611,51972,43734,0.28746175093249554,0.3869353842030421,0.32560286486446244,0.6130646157969579,0.6287562847137451
