experiment_name,review_encoder,feature_dim,feature_hash,review_auc,review_ap,review_f1,review_recall,review_precision,graph_auc,graph_ap,graph_f1,graph_recall,graph_precision,graph_best_epoch,graph_threshold,notes
Exp0_CurrentMainAbnormalHead,llm_masked_logic,256,46e0ef983f1f2515618d6e218d046bc1716cc5b5ba6fb5e23f476449481bccfc,0.7571866812182451,0.621278303436855,0.618104881366178,0.8739316239316239,0.47813888239420155,0.8415424971172585,0.8335563109355469,0.7799593771157752,0.863568215892054,0.7111111111111111,0.0,0.25382667779922485,
D1_EGAT_Base_LogicAE_CB,llm_masked_logic,288,UNKNOWN_FROM_D1,,,,,,0.8563709149922789,0.858368711617606,0.7781715095676824,0.823088455772114,0.7379032258064516,,0.42550843954086304,reference only; source=graph/outputs/routeD_tns_guided_logic_egat_20260504_200855/D1_EGAT_Base_LogicAE_CB
