epoch,train_loss,val_auc,val_ap,improved,patience_left
1,0.756493091583252,0.5524430724174466,0.5645822217894021,True,16
2,0.7039681673049927,0.6690121757618211,0.6599503150429753,True,16
3,0.6901185512542725,0.731665076789316,0.7102883648418026,True,16
4,0.6489895582199097,0.7549113130040234,0.7281086858881325,True,16
5,0.647053599357605,0.7644329769896053,0.7335536861989811,True,16
6,0.6341618299484253,0.7687450059664401,0.7357334330107959,True,16
7,0.6072512269020081,0.7714413440858322,0.736953948240434,True,16
8,0.5944700837135315,0.773007754612111,0.7380762447459036,True,16
9,0.585591197013855,0.7742080826783155,0.739187582651546,True,16
10,0.5786452293395996,0.7749895279296277,0.7396501428648179,True,16
11,0.5692628026008606,0.7759892146475224,0.7412383545351438,True,16
12,0.5674872398376465,0.7768199402299983,0.7417674296667954,True,16
13,0.5665820837020874,0.7777703466167294,0.7427923144421418,True,16
14,0.5598995685577393,0.7786855527669145,0.7439437232478554,True,16
15,0.5585712790489197,0.7796359591536456,0.7449934491081941,True,16
16,0.5555825233459473,0.7805476452801763,0.7461376117672207,True,16
17,0.5530489683151245,0.7815015716905618,0.7473006053601005,True,16
18,0.554486870765686,0.7825962990471296,0.7487530146929003,True,16
19,0.5564982891082764,0.7837931070896796,0.7509825034393983,True,16
20,0.5514259338378906,0.784884314422593,0.7518265729260887,True,16
21,0.5550631284713745,0.7859473615662698,0.7534028765372878,True,16
22,0.5487526059150696,0.7874310515366664,0.7546747932150806,True,16
23,0.5475291609764099,0.7887246602297168,0.756607903349466,True,16
24,0.5449090600013733,0.7899707486034308,0.7587556232868282,True,16
25,0.5447539687156677,0.7913576379233268,0.7597950091906911,True,16
26,0.5385869145393372,0.7926952469120593,0.7618430835687766,True,16
27,0.5372083187103271,0.7941419766340829,0.7638294413314615,True,16
28,0.5399107933044434,0.7956943070657436,0.7655697427651665,True,16
29,0.536227285861969,0.7974331987510956,0.7677894711932975,True,16
30,0.5304707884788513,0.7985736864151727,0.769338976841303,True,16
