experiment_name,review_encoder,feature_dim,feature_hash,review_auc,review_ap,review_f1,review_recall,review_precision,graph_auc,graph_ap,graph_f1,graph_recall,graph_precision,graph_best_epoch,graph_threshold,notes
Exp4_TransformerPsycholinguisticStyle,llm_masked_logic,256,d3ef7c87092d3285a831c6d879f0ea182e2590472d8a9d5e4d3da51e4dfb0e6c,0.7586464375201821,0.6215010775975777,0.6017883135787065,0.6183760683760684,0.5860672336978534,0.835754536524841,0.8344195844300739,0.7572383073496659,0.7646176911544228,0.75,0.0,0.4792526364326477,
D1_EGAT_Base_LogicAE_CB,llm_masked_logic,288,UNKNOWN_FROM_D1,,,,,,0.8563709149922789,0.858368711617606,0.7781715095676824,0.823088455772114,0.7379032258064516,,0.42550843954086304,reference only; source=graph/outputs/routeD_tns_guided_logic_egat_20260504_200855/D1_EGAT_Base_LogicAE_CB
