epoch,train_loss,val_auc,val_ap,improved,patience_left
86,0.3471800982952118,0.8397579631735126,0.8420791687914029,False,14
87,0.3472490608692169,0.8403387670765148,0.8427278126983816,False,13
88,0.346922904253006,0.8405781286850248,0.8428571853180606,False,12
89,0.34293270111083984,0.8403352470528602,0.8428569362715613,False,11
90,0.3421817421913147,0.8405006881646244,0.843031933321648,False,10
91,0.3422991633415222,0.841398294196537,0.84345351312408,True,16
92,0.34529420733451843,0.8412011728718818,0.8432477118579439,False,15
93,0.3462997078895569,0.8407893301042982,0.8425342563755993,False,14
94,0.34151187539100647,0.8413067735815185,0.8425994593469304,False,13
95,0.34431684017181396,0.841574295379265,0.8426381842546087,True,16
96,0.33935749530792236,0.8411307723987905,0.8424249737884248,False,15
97,0.33984678983688354,0.8404866080700063,0.8418922932733859,False,14
98,0.3406878709793091,0.8420565386199397,0.8425317991131358,True,16
99,0.3381440043449402,0.8404866080700063,0.8414023605404524,False,15
100,0.3354733884334564,0.8401803660120596,0.8414791680004238,False,14
