experiment_name,model,graph_protocol,relations,relation_handling,feature_source,feature_dim,blocked_label_columns,num_users,num_train,num_val,num_test,num_fake_train,num_real_train,num_fake_val,num_real_val,num_fake_test,num_real_test,num_edges,hidden_dim,num_layers,heads,num_bases,use_neighbor_sampling,optimizer,lr,weight_decay,dropout,epochs,patience,early_stopping_metric,AUC,AP,F1,Recall,Precision,best_epoch,test_threshold,output_dir,notes
GraphSAGE_FullBase,GraphSAGE,full_base,"UPU,UTU,USU",homogeneous_union_graph,logic_vectors/user_summary.csv numeric behavior features only,24,"fake_ratio,fake_review_count,is_fake,is_fake_user,is_real,label,review_label,user_label",6664,4264,1066,1334,2132,2132,533,533,667,667,4353486,128,2,UNKNOWN_FROM_D1,UNKNOWN_FROM_D1,False,AdamW,0.001,0.0005,0.2,100,16,val_auc,0.8455210176021435,0.8365459701037142,0.7758152173913043,0.856071964017991,0.7093167701863354,93,0.39281564950942993,/home/xyz/HuChao (2)/Bert-TextClassification/graph/baseline_comparison/outputs/full_strong_baselines_20260506_232224/GraphSAGE_FullBase,"FullBase_UPU_UTU_USU graph baseline. Homogeneous union graph over UPU/UTU/USU only. No LogicAE, no TNS, no abnormal compression, no LLM mask."
