epoch,train_loss,val_auc,val_ap,improved,patience_left
1,0.6913723945617676,0.733548289444505,0.7149583016054062,True,16
2,0.6733319163322449,0.7672806761261436,0.7548096624039198,True,16
3,0.6564329862594604,0.7741200820869516,0.7565552029075162,True,16
4,0.6412380933761597,0.7759821746002133,0.7538543337334191,True,16
5,0.6257184147834778,0.7774042641566552,0.7529298113005185,True,16
6,0.6116090416908264,0.7783722706616588,0.7528026897923965,True,16
7,0.5996209383010864,0.7789178743281155,0.7525296322802175,True,16
8,0.5860241651535034,0.7794634779945722,0.7521569683639435,True,16
9,0.5745589733123779,0.7801762827846203,0.7518359676959883,True,16
10,0.56771320104599,0.7807588466994497,0.7523677204065675,True,16
11,0.5599128007888794,0.7816986930152171,0.7532460208247704,True,16
12,0.5510353446006775,0.7831665428791681,0.7543893604213898,True,16
13,0.5487875938415527,0.7848385541150835,0.7550415450879856,True,16
14,0.5457517504692078,0.7865176053983083,0.7568539949812065,True,16
15,0.545823872089386,0.7884747385502431,0.7586586749992849,True,16
16,0.5403346419334412,0.7902910707559955,0.7599637516050124,True,16
17,0.5396644473075867,0.7925790861314588,0.7623837065789888,True,16
18,0.5342787504196167,0.7949586221219406,0.7653657402930609,True,16
19,0.5356049537658691,0.7971973571662404,0.7679389702335759,True,16
20,0.5315048098564148,0.7994712924470853,0.7710650180526959,True,16
21,0.528863787651062,0.8017839479881304,0.7738049875576258,True,16
22,0.5297560095787048,0.8039135622991386,0.7768945599089017,True,16
23,0.5246595144271851,0.8061241371542018,0.7794344487854123,True,16
24,0.5216667056083679,0.8079897496911179,0.7805898620997205,True,16
25,0.5186067819595337,0.8102636849719631,0.783429846489459,True,16
26,0.5164200067520142,0.8122137780765886,0.7862261233161607,True,16
27,0.5131047964096069,0.8138505890759586,0.7875102823321191,True,16
28,0.5139734148979187,0.815402919507619,0.7890889262788909,True,16
29,0.5168291926383972,0.8167440485200061,0.7902561376183052,True,16
30,0.5112864375114441,0.817933816515247,0.7913742874901859,True,16
31,0.5117943286895752,0.818866622783705,0.7920152764140911,True,16
32,0.5101475119590759,0.8198557494306361,0.7930000282300662,True,16
33,0.5109536647796631,0.8208026357937126,0.7933873507284441,True,16
34,0.5102621912956238,0.8215664809267519,0.7940281484190428,True,16
35,0.5062466263771057,0.8224288867221187,0.7948592317368799,True,16
36,0.5063700675964355,0.8231117713111032,0.7953974800156689,True,16
37,0.5052936673164368,0.8237207354033419,0.7958951736596005,True,16
38,0.5063769817352295,0.8242944992590351,0.7961086317652306,True,16
39,0.5050927996635437,0.8246922619320001,0.7965601424709545,True,16
40,0.5020365715026855,0.8249914639426377,0.7966638504165453,True,16
41,0.5018354654312134,0.8254948273252397,0.7972435546649085,True,16
42,0.4996933937072754,0.8259700305186051,0.7972240344535758,True,16
43,0.49836465716362,0.826466353853898,0.7978264191733562,True,16
44,0.4959602355957031,0.826888756692445,0.7982710322803974,True,16
45,0.4986250400543213,0.8274836406900656,0.7989997837372445,True,16
46,0.49839282035827637,0.8278286030082123,0.7995591630967492,True,16
47,0.4923085868358612,0.8283038062015776,0.8000110400120486,True,16
48,0.49847668409347534,0.8289585306013256,0.8004695260480806,True,16
49,0.49570465087890625,0.8293527732506362,0.8005995352705629,True,16
50,0.49625542759895325,0.8299018969407476,0.8011377416736346,True,16
51,0.4921990633010864,0.8303383798739128,0.8019659699947795,True,16
52,0.4938202202320099,0.8307467026178417,0.8023946928392353,True,16
53,0.49066677689552307,0.831070544794061,0.8023533800679261,True,16
54,0.4885180592536926,0.8312887862606436,0.802255126553754,True,16
55,0.48940232396125793,0.8315387079401173,0.8024213874635042,True,16
56,0.4893627166748047,0.8316795088862997,0.8024964433952148,True,16
57,0.4882451891899109,0.8316971090045725,0.8023550525470273,True,16
58,0.48920243978500366,0.8316267085314815,0.8020347518142893,False,15
59,0.4872763454914093,0.8317956696669001,0.8022722516094232,True,16
60,0.48939406871795654,0.8319223905184644,0.8024826718918197,True,16
61,0.48328325152397156,0.8319787108969373,0.8024471491831999,True,16
62,0.4873698353767395,0.8321617521269743,0.8026618765214504,True,16
63,0.48613595962524414,0.8322708728602656,0.8027482759709805,True,16
64,0.4863874912261963,0.8323377533097023,0.8026651366645856,True,16
65,0.48382624983787537,0.8325172745160847,0.8026914336602156,True,16
66,0.48397865891456604,0.832770716219213,0.8032137475208099,True,16
67,0.483660489320755,0.8330241579223412,0.8035218452489248,True,16
68,0.48484116792678833,0.833129758631978,0.8036423806096709,True,16
69,0.4847772717475891,0.8333339200039424,0.8039259043777015,True,16
70,0.4823472797870636,0.8336084818489979,0.8044206534192067,True,16
71,0.48105916380882263,0.8337880030553807,0.804954974213649,True,16
72,0.48077690601348877,0.834030884687545,0.8053111385694877,True,16
73,0.48030567169189453,0.8342315260358548,0.8056816441745506,True,16
74,0.48300543427467346,0.8344603275734013,0.8062816608364095,True,16
75,0.48022809624671936,0.8345976084959291,0.8066076484198067,True,16
76,0.48053476214408875,0.8345764883540017,0.8068810648992277,False,15
77,0.4800015389919281,0.8345835284013108,0.8069428888759147,False,14
78,0.47769105434417725,0.8345131279282196,0.8071785153586234,False,13
79,0.48003849387168884,0.8345307280464924,0.8073497355075797,False,12
80,0.4780817925930023,0.834502567857256,0.8075381743736085,False,11
81,0.47735393047332764,0.8346468888270929,0.8078454442180885,True,16
82,0.476490318775177,0.8346961691582567,0.8081367143043119,True,16
83,0.4776342511177063,0.8348158499625117,0.8086812835680782,True,16
84,0.47582289576530457,0.8348404901280936,0.8089555679680919,True,16
85,0.47629329562187195,0.8349707310033123,0.8092478463253299,True,16
86,0.47475582361221313,0.8352171326591316,0.8098954416161386,True,16
87,0.47198042273521423,0.8354001738891687,0.8104112147751382,True,16
88,0.47359055280685425,0.8355691350245874,0.8107504374870022,True,16
89,0.47606202960014343,0.8356782557578786,0.8112604721449874,True,16
90,0.47162750363349915,0.8357240160653879,0.8114323558169881,True,16
91,0.47655656933784485,0.8357345761363516,0.8116651935806265,True,16
92,0.4747847616672516,0.8359457775556252,0.812174018412766,True,16
93,0.4705985188484192,0.8359598576502434,0.8124819552602346,True,16
94,0.47239282727241516,0.8359211373900434,0.8126447975780606,False,15
95,0.47169533371925354,0.8357838564675155,0.8125569502141916,False,14
96,0.47447872161865234,0.8355304147643872,0.8123578996237206,False,13
97,0.4684069752693176,0.8355092946224598,0.8124451866906628,False,12
98,0.4688572883605957,0.8355796950955511,0.8127447975714753,False,11
99,0.471797913312912,0.8357592163019335,0.8133970421313472,False,10
100,0.47182172536849976,0.8358648170115703,0.8135674199290568,False,9
