epoch,train_loss,val_auc,val_ap,improved,patience_left
1,0.6978265047073364,0.7129843112545716,0.7122348324418167,True,16
2,0.6838763356208801,0.7658198663095016,0.7531234173366442,True,16
3,0.6706774234771729,0.7748381669124816,0.7523576784448551,True,16
4,0.6619012951850891,0.7772405830567182,0.753992013658489,True,16
5,0.6522982120513916,0.7783617105906953,0.7547711436972204,True,16
6,0.6457214951515198,0.7795514785859361,0.7558126441665716,True,16
7,0.6347833871841431,0.7803082836716663,0.7565983874608078,True,16
8,0.6278052926063538,0.7808996476456322,0.7572425109627985,True,16
9,0.6200190782546997,0.7814030110282341,0.7574621880573662,True,16
10,0.6114591360092163,0.7818922943162179,0.7572949985070219,True,16
11,0.6036216020584106,0.7822372566343646,0.757406161431861,True,16
12,0.5967331528663635,0.7828779009394944,0.7578747617552475,True,16
13,0.5913401246070862,0.7833003037780414,0.7582829665058279,True,16
14,0.5834854245185852,0.7837579068531341,0.7580940821784341,True,16
15,0.5760830640792847,0.7845921524592645,0.758708375836624,True,16
16,0.571176290512085,0.7851342361020666,0.7587154016040487,True,16
17,0.5673732161521912,0.7858558409512512,0.7594970164561218,True,16
18,0.5597740411758423,0.7864753651144536,0.7599889823902832,True,16
19,0.5571048259735107,0.7873025706732749,0.7608315813476024,True,16
20,0.5548702478408813,0.788228336894424,0.7622217975498289,True,16
21,0.5493477582931519,0.7889569817909176,0.7630810138771433,True,16
22,0.546237051486969,0.7898053074916663,0.7641025441147054,True,16
23,0.5430455803871155,0.7908789147063068,0.7655442637680657,True,16
24,0.5423144698143005,0.7921038829380934,0.7675954607992692,True,16
25,0.5356405377388,0.7932760508150614,0.7696466969620094,True,16
26,0.5403264760971069,0.7946242198747575,0.7718396339054139,True,16
27,0.541688084602356,0.7960216692656173,0.7742410662196586,True,16
28,0.5344976186752319,0.7975563995790053,0.7767870534620411,True,16
29,0.532196581363678,0.7989608890171741,0.7788600314858919,True,16
30,0.5289024114608765,0.8006575404186717,0.7816858317128439,True,16
31,0.5241983532905579,0.8024879527190422,0.7848433498993375,True,16
32,0.5269938707351685,0.8039804427485753,0.7872682207244068,True,16
33,0.5220031142234802,0.8055222131092721,0.7893883333304794,True,16
34,0.5228715538978577,0.8067014210335494,0.7908501057389649,True,16
35,0.5204408168792725,0.8078031884374264,0.7916403242321054,True,16
36,0.5213066935539246,0.808841595415521,0.7923917448276878,True,16
