edge_type,num_edges,avg_degree,isolated_user_count,fake_fake_edges,fake_real_edges,real_real_edges,fake_fake_ratio,fake_real_ratio,real_real_ratio,same_label_ratio,avg_weight
UPU,33255,4.990995047276002,1,9374,15168,8713,0.28188242369568484,0.45611186287776273,0.2620057134265524,0.5438881371222373,0.06290072202682495
UTU,65499,9.868766008738888,27,21958,30769,12772,0.3352417594161743,0.46976289714346786,0.19499534344035788,0.5302371028565321,0.14338967204093933
USU,66640,10.0,0,28393,27667,10580,0.42606542617046816,0.41517106842737095,0.15876350540216086,0.584828931572629,0.9965220093727112
LogicAE_CB,224151,34.091406844106466,89,63914,87517,72720,0.2851381434836338,0.39043769601741685,0.32442416049894934,0.6095623039825832,0.6266878843307495
