edge_type,num_edges,avg_degree,isolated_user_count,fake_fake_edges,fake_real_edges,real_real_edges,fake_fake_ratio,fake_real_ratio,real_real_ratio,same_label_ratio,avg_weight
UPU,129868,19.4909200060033,1,32468,60491,36909,0.2500077001262821,0.4657883389287584,0.2842039609449595,0.5342116610712415,0.0360277895355395
UTU,129559,19.520717191502186,27,37092,63986,28481,0.2862942751950849,0.49387537724125685,0.21983034756365827,0.5061246227587431,0.12361996515179074
USU,133280,20.0,0,38702,53049,41529,0.2903811524609844,0.3980267106842737,0.3115921368547419,0.6019732893157262,0.9952451243585445
TextSim,133280,20.0,0,39733,45280,48267,0.2981167466986795,0.3397358943577431,0.3621473589435774,0.6602641056422569,0.9974460017611356
CB,133280,20.0,0,39733,45280,48267,0.2981167466986795,0.3397358943577431,0.3621473589435774,0.6602641056422569,0.6021491690117772
LogicAE_CB,99440,15.640138408304498,306,29365,41324,28751,0.2953037007240547,0.41556717618664524,0.28912912308930006,0.5844328238133548,0.6307817638045055
TNSGuided_LogicAE_CB,0,0.0,6664,0,0,0,0.0,0.0,0.0,0.0,0.0
