experiment_name,review_encoder,feature_dim,feature_hash,review_auc,review_ap,review_f1,review_recall,review_precision,graph_auc,graph_ap,graph_f1,graph_recall,graph_precision,graph_best_epoch,graph_threshold,notes
Exp1_LearnedTokenEvidenceHead,llm_masked_logic,256,50cc63ac45cbb4c7cc0d7976222895a9cd4caf7093a7ac129aafea713da47f3e,0.7546304471340339,0.6155091760988497,0.6001207486415778,0.6371794871794871,0.5671357930772156,0.8009773224332362,0.7829611451558318,0.739972337482711,0.8020989505247377,0.686777920410783,0.0,0.14747516810894012,
D1_EGAT_Base_LogicAE_CB,llm_masked_logic,288,UNKNOWN_FROM_D1,,,,,,0.8563709149922789,0.858368711617606,0.7781715095676824,0.823088455772114,0.7379032258064516,,0.42550843954086304,reference only; source=graph/outputs/routeD_tns_guided_logic_egat_20260504_200855/D1_EGAT_Base_LogicAE_CB
