epoch,train_loss,val_auc,val_ap,improved,patience_left
1,0.799780547618866,0.6606415595112798,0.6446542449908769,True,16
2,0.5888729095458984,0.6811773775119769,0.6699722106185636,True,16
3,0.6113298535346985,0.6899668765774106,0.6813880392801686,True,16
4,0.6226679086685181,0.697028044028456,0.6906236186312321,True,16
5,0.6137804388999939,0.7027938427746234,0.6978358570128205,True,16
6,0.581091582775116,0.7092002858259209,0.7044013162305416,True,16
7,0.5499991178512573,0.7182889869019919,0.7135697212160903,True,16
8,0.5326097011566162,0.7328266845953205,0.7285277505429198,True,16
9,0.5340859889984131,0.7496453576168032,0.7460959989241318,True,16
10,0.523962140083313,0.7597372654344237,0.7591553846341814,True,16
11,0.515981137752533,0.7605222307093904,0.7636686154113601,True,16
12,0.5060147047042847,0.7567945256592125,0.7629478492892828,False,15
13,0.492694228887558,0.754203788249457,0.7622003381844924,False,14
14,0.48499950766563416,0.7549605933351873,0.7640249172430886,False,13
15,0.4856817126274109,0.7594134232582043,0.7690074106196167,False,12
16,0.47786107659339905,0.7660697879889753,0.7761597285894739,True,16
17,0.47025686502456665,0.7738420002182416,0.7843243531074571,True,16
18,0.46256792545318604,0.7834727849371148,0.7941806119761028,True,16
19,0.45562776923179626,0.7928747681184417,0.8027677130738382,True,16
20,0.4515138268470764,0.8004040987155434,0.8088231036180757,True,16
21,0.4494897127151489,0.8050047696320519,0.8123197195249173,True,16
22,0.4451439380645752,0.8065465399927487,0.8135664552822792,True,16
23,0.44186830520629883,0.8059727761370556,0.8131104917344048,False,15
24,0.4368983507156372,0.8042409244990125,0.8119963149754049,False,14
25,0.43568670749664307,0.8028293950135346,0.8110320157887665,False,13
26,0.4322517216205597,0.8023612318674781,0.8108312947258576,False,12
27,0.4280361831188202,0.80310395685859,0.8115052338284519,False,11
28,0.42493730783462524,0.8055609333694722,0.8136221265878785,False,10
29,0.42316892743110657,0.8087747149660846,0.8159245660383401,True,16
30,0.4197017252445221,0.8125200201345353,0.8187694297327593,True,16
31,0.416820228099823,0.8158605225827118,0.8214485483098193,True,16
32,0.4160018861293793,0.8182646987387754,0.8235766701760809,True,16
33,0.41771450638771057,0.8192643854566702,0.8239814552037413,True,16
34,0.41126543283462524,0.8195952676801987,0.8240665946324227,True,16
35,0.4117385149002075,0.8190567040610512,0.8237966770549627,False,15
36,0.4117141366004944,0.8183069390226302,0.8232641011290047,False,14
37,0.4101405441761017,0.8178317358292647,0.8230626476223234,False,13
38,0.40700769424438477,0.8179197364206289,0.8234918849483854,False,12
39,0.4069737493991852,0.8185427806074856,0.8240253142927699,False,11
40,0.40417325496673584,0.8197255085554174,0.824886140216945,True,16
41,0.40493589639663696,0.8213059991763145,0.8259917250708898,True,16
42,0.4007750153541565,0.8225943278338831,0.8268213963007884,True,16
43,0.4025667607784271,0.823576414433505,0.8275149925086278,True,16
44,0.40391701459884644,0.8239776971301247,0.8277995746159621,True,16
45,0.4013592302799225,0.8241079380053433,0.8279339181222956,True,16
46,0.3968581557273865,0.8240445775795613,0.828021272107627,False,15
47,0.40012380480766296,0.82393545684627,0.8280926048632364,False,14
48,0.3986700177192688,0.8239143367043427,0.8282235122504945,False,13
49,0.3969263434410095,0.8241677784074709,0.8285797139855788,True,16
50,0.39572298526763916,0.8246148214115998,0.8289617044335517,True,16
51,0.3952675759792328,0.8250865045813107,0.8292518222774503,True,16
52,0.3971109390258789,0.8257377089574043,0.8294416520042893,True,16
53,0.39598047733306885,0.8262797926002063,0.8299363519183045,True,16
54,0.39442482590675354,0.8266669952022079,0.8299953716156077,True,16
55,0.3920997381210327,0.8268676365505176,0.830194508426768,True,16
56,0.3918595016002655,0.8269345169999543,0.8304273621993965,True,16
57,0.39310893416404724,0.8269415570472635,0.8305304080870759,False,15
58,0.3925837278366089,0.8270471577569001,0.8306086457546873,True,16
59,0.3907679319381714,0.8271844386794278,0.8308301628266035,True,16
60,0.3918716609477997,0.8274378803825562,0.8312190253844138,True,16
61,0.38929975032806396,0.8277652425824302,0.8315084271521375,True,16
62,0.3913443684577942,0.8281031648532677,0.8318916567654155,True,16
63,0.3873133659362793,0.8285255676918148,0.8323630490241831,True,16
64,0.3883088231086731,0.828764929300325,0.8325454757445659,True,16
65,0.38598811626434326,0.8289550105776711,0.8328766035444951,True,16
66,0.38728171586990356,0.8291486118786717,0.8330346032657405,True,16
67,0.3865678012371063,0.8293316531087089,0.8331496146750608,True,16
68,0.38709309697151184,0.8295287744333641,0.8333950849868471,True,16
69,0.38607388734817505,0.8299230170826748,0.8337365671549234,True,16
70,0.3854164481163025,0.8303031796373672,0.8340781983990861,True,16
71,0.38359954953193665,0.8305214211039499,0.8341864450987435,True,16
72,0.38428357243537903,0.8306411019082048,0.8343267585894818,True,16
73,0.3817899227142334,0.830855823351133,0.8345566846921657,True,16
74,0.38459447026252747,0.8308171030909328,0.834607096923464,False,15
75,0.38394424319267273,0.8308769434930603,0.8347330943048382,True,16
76,0.38049569725990295,0.8311726254800431,0.8349212540613977,True,16
77,0.381007581949234,0.8315633481056992,0.8351772306271601,True,16
78,0.3790058195590973,0.8317710295013183,0.8352259211453165,True,16
79,0.37898680567741394,0.8319047904001914,0.8355098801061673,True,16
80,0.38242682814598083,0.8320174311571373,0.8356235366506887,True,16
81,0.3781757056713104,0.8319223905184643,0.8356553710915133,False,15
82,0.37726372480392456,0.8320631914646468,0.8357350758056707,True,16
83,0.37600764632225037,0.8323412733333567,0.8358770539018068,True,16
84,0.3781367838382721,0.8327038357697765,0.8361355513848188,True,16
85,0.37992459535598755,0.8331895990341055,0.8365668343435193,True,16
86,0.3785577416419983,0.8335486414468705,0.8368939565054833,True,16
87,0.3764581084251404,0.8336366420382345,0.8370551730755575,True,16
88,0.37778812646865845,0.8334078405006882,0.8370546064419703,False,15
89,0.37468045949935913,0.8333409600512516,0.8371859728380062,False,14
90,0.3747444748878479,0.833400800453379,0.8372900405445185,False,13
91,0.3768961429595947,0.8336612822038164,0.8374755281924207,True,16
92,0.37435799837112427,0.8342068858702729,0.8377169134196722,True,16
93,0.37243330478668213,0.8346433688034385,0.8378438480211782,True,16
94,0.37724417448043823,0.8347067292292205,0.8379535118848559,True,16
95,0.3764379918575287,0.8344990478336014,0.8382466427893422,False,15
96,0.37176090478897095,0.8341118452315999,0.8381429319331979,False,14
97,0.3728363513946533,0.8340273646638906,0.8380689524699383,False,13
98,0.37458279728889465,0.8341857657283457,0.8380552937462553,False,12
99,0.3738224506378174,0.8345483281647652,0.8381883676632504,False,11
100,0.3741455078125,0.8349038505538757,0.8381570754594013,True,16
