edge_type,num_edges,avg_degree,isolated_user_count,fake_fake_edges,fake_real_edges,real_real_edges,fake_fake_ratio,fake_real_ratio,real_real_ratio,same_label_ratio,avg_weight
UPU,129868,19.4909200060033,1,32468,60491,36909,0.2500077001262821,0.4657883389287584,0.2842039609449595,0.5342116610712415,0.0360277895355395
UTU,129559,19.520717191502186,27,37093,63985,28481,0.2863019936862742,0.49386765875006755,0.21983034756365827,0.5061323412499324,0.12361996515179074
USU,133280,20.0,0,38702,53049,41529,0.2903811524609844,0.3980267106842737,0.3115921368547419,0.6019732893157262,0.9952451243585445
TextSim,133280,20.0,0,44093,38075,51112,0.3308298319327731,0.2856767707082833,0.38349339735894356,0.7143232292917167,0.9985029749970298
CB,133280,20.0,0,44093,38075,51112,0.3308298319327731,0.2856767707082833,0.38349339735894356,0.7143232292917167,0.6033582728319451
LogicAE_CB,99033,16.26424700279192,575,31053,34668,33312,0.31356214595134957,0.3500651298052164,0.336372724243434,0.6499348701947836,0.6347709094251575
TNSGuided_LogicAE_CB,0,0.0,6664,0,0,0,0.0,0.0,0.0,0.0,0.0
TNSConfirmed_LogicAE_CB,0,0.0,6664,0,0,0,0.0,0.0,0.0,0.0,0.0
TNSSoftHeavy_LogicAE_CB,0,0.0,6664,0,0,0,0.0,0.0,0.0,0.0,0.0
