edge_type,num_edges,avg_degree,isolated_user_count,fake_fake_edges,fake_real_edges,real_real_edges,fake_fake_ratio,fake_real_ratio,real_real_ratio,same_label_ratio,avg_weight
UPU,129868,19.4909200060033,1,32468,60491,36909,0.2500077001262821,0.4657883389287584,0.2842039609449595,0.5342116610712415,0.0360277895355395
UTU,129559,19.520717191502186,27,37094,63983,28482,0.28630971217746354,0.49385222176768884,0.2198380660548476,0.5061477782323112,0.12361996515179074
USU,133280,20.0,0,38702,53049,41529,0.2903811524609844,0.3980267106842737,0.3115921368547419,0.6019732893157262,0.9952451243585445
TextSim,133280,20.0,0,47421,34113,51746,0.35579981992797116,0.2559498799519808,0.388250300120048,0.7440501200480192,0.9962869365108149
CB,133280,20.0,0,47421,34113,51746,0.35579981992797116,0.2559498799519808,0.388250300120048,0.7440501200480192,0.5971447265851183
LogicAE_CB,94430,14.854491112159824,307,34827,32333,27270,0.3688128772635815,0.3424017790956264,0.2887853436407921,0.6575982209043736,0.6308569879283419
TNSGuided_LogicAE_CB,0,0.0,6664,0,0,0,0.0,0.0,0.0,0.0,0.0
TNSConfirmed_LogicAE_CB,0,0.0,6664,0,0,0,0.0,0.0,0.0,0.0,0.0
TNSSoftHeavy_LogicAE_CB,0,0.0,6664,0,0,0,0.0,0.0,0.0,0.0,0.0
