epoch,train_loss,val_auc,val_ap,improved,patience_left
53,0.39244356751441956,0.8255722678456399,0.8291347677379991,False,14
54,0.39205852150917053,0.8255335475854397,0.8299911348531417,False,13
55,0.38863590359687805,0.8257095487681678,0.8301831830850737,False,12
56,0.3897467255592346,0.8263642731679157,0.830800433007195,True,16
57,0.38775092363357544,0.8271562784901914,0.83149509294549,True,16
58,0.38826993107795715,0.8278990034813034,0.8319633836188193,True,16
59,0.3858173191547394,0.8287930894895613,0.8327882264436282,True,16
60,0.38773810863494873,0.8289057302465073,0.8330184679299509,True,16
61,0.3841404914855957,0.8287367691110884,0.8331012956074334,False,15
62,0.38666293025016785,0.8286980488508884,0.8332537958350676,False,14
63,0.38397011160850525,0.8287367691110885,0.8335618292868131,False,13
64,0.3822811543941498,0.8289690906722893,0.8339558129206052,True,16
65,0.3823082447052002,0.8294513339129639,0.8344653365253418,True,16
66,0.3819752037525177,0.8299652573665295,0.8349504414306399,True,16
67,0.3813540041446686,0.8306903822393686,0.8356584793434012,True,16
68,0.37957942485809326,0.8309121437296059,0.836041639084117,True,16
69,0.37883543968200684,0.8311198251252248,0.8361880237851718,True,16
70,0.38023853302001953,0.8312359859058254,0.8366007825601278,True,16
71,0.38049206137657166,0.8310987049832975,0.8369855667275372,False,15
72,0.3779243528842926,0.8312747061660254,0.8371926545045976,True,16
73,0.37771904468536377,0.8317921496432455,0.8376660460458187,True,16
74,0.37696027755737305,0.8323588734516296,0.8378876517432854,True,16
75,0.3762786388397217,0.8329150371890499,0.8382527733134255,True,16
76,0.3732461929321289,0.8332247992706512,0.8384789825072636,True,16
77,0.37529560923576355,0.8332388793652693,0.8385483575190756,True,16
78,0.37450990080833435,0.8332177592233421,0.8387451378456363,False,15
79,0.37311387062072754,0.8331649588685236,0.8387876120068238,False,14
80,0.3714468777179718,0.8332705595781603,0.8388999150491891,True,16
81,0.37144559621810913,0.8338020831499988,0.8393530341058455,True,16
82,0.3702397644519806,0.8343758470056919,0.8397273901309177,True,16
83,0.3713245987892151,0.8349144106248394,0.8401415581022806,True,16
84,0.3711168169975281,0.8353403334870411,0.8403770895509389,True,16
85,0.37007445096969604,0.8355057745988053,0.8405249879059318,True,16
86,0.36746326088905334,0.8352875331322226,0.8405686399313551,False,15
87,0.3684318959712982,0.8352664129902954,0.8405127047098657,False,14
88,0.36722517013549805,0.835491694504187,0.8406390008733227,False,13
89,0.36751142144203186,0.8357275360890425,0.8407835805997147,True,16
90,0.36572718620300293,0.8359598576502435,0.8408850706566352,True,16
91,0.36618098616600037,0.8361041786200802,0.8409834224083559,True,16
92,0.36510390043258667,0.8359492975792797,0.8409113478143326,False,15
93,0.3654510974884033,0.8359563376265888,0.8410689932680375,False,14
94,0.3634989261627197,0.836146418903935,0.8412430170334649,True,16
95,0.36497607827186584,0.8363294601339721,0.8413180700882443,True,16
96,0.36321741342544556,0.8364984212693909,0.8413977851354377,True,16
97,0.3622819483280182,0.8366251421209551,0.8415578381812281,True,16
98,0.3618861436843872,0.8366779424757734,0.8416437193820385,True,16
99,0.36255374550819397,0.8367342628542463,0.8417770205478075,True,16
100,0.35905367136001587,0.8370933052670114,0.8420938346440303,True,16
